ID,Date,Basin,Region,Pollutant,Concentration,MPC,below_detection,exceeds_plausible,water_body,water_body_type,table_type,station,source_bulletin
635,2025-10-31,Nura-Sarysu,Karaganda,Copper,0.0017,0.001,False,False,Сұлтанкелді көлі,lake,full_panel,,Nura-Sarysu_2025-10.pdf
636,2025-10-31,Nura-Sarysu,Karaganda,Copper,0.0019,0.001,False,False,Кеңгір су қоймасы,lake,worst_parameter,,Nura-Sarysu_2025-10.pdf
637,2025-10-31,Nura-Sarysu,Karaganda,Copper,0.0029,0.001,False,False,Шолақ көлі,lake,full_panel,,Nura-Sarysu_2025-10.pdf
638,2025-10-31,Nura-Sarysu,Karaganda,Nitrates,45.6,45.0,False,False,Шерубайнұра өзені,river,worst_parameter,,Nura-Sarysu_2025-10.pdf
639,2025-10-31,Nura-Sarysu,Karaganda,Nitrates,46.5,45.0,False,False,Соқыр өзені,river,worst_parameter,,Nura-Sarysu_2025-10.pdf
640,2025-10-31,Nura-Sarysu,Karaganda,Oil Products,0.0,0.05,True,False,Қоқай көлі,lake,full_panel,,Nura-Sarysu_2025-10.pdf
641,2025-10-31,Nura-Sarysu,Karaganda,Oil Products,0.01,0.05,False,False,Шолақ көлі,lake,full_panel,,Nura-Sarysu_2025-10.pdf
642,2025-10-31,Nura-Sarysu,Karaganda,Oil Products,0.01,0.05,False,False,Есей көлі,lake,full_panel,,Nura-Sarysu_2025-10.pdf
643,2025-10-31,Nura-Sarysu,Karaganda,Oil Products,0.01,0.05,False,False,Сұлтанкелді көлі,lake,full_panel,,Nura-Sarysu_2025-10.pdf
644,2025-10-31,Nura-Sarysu,Karaganda,Oil Products,0.01,0.05,False,False,Теңіз көлі,lake,full_panel,,Nura-Sarysu_2025-10.pdf
645,2025-10-31,Nura-Sarysu,Karaganda,Oil Products,0.063,0.05,False,False,Балқаш көлі,lake,full_panel,,Nura-Sarysu_2025-10.pdf
646,2025-10-31,Nura-Sarysu,Karaganda,Phenols,0.0,0.001,True,False,Балқаш көлі,lake,full_panel,,Nura-Sarysu_2025-10.pdf
647,2025-10-31,Nura-Sarysu,Karaganda,Phenols,0.001,0.001,False,False,Қоқай көлі,lake,full_panel,,Nura-Sarysu_2025-10.pdf
648,2025-10-31,Nura-Sarysu,Karaganda,Phenols,0.001,0.001,False,False,Шолақ көлі,lake,full_panel,,Nura-Sarysu_2025-10.pdf
649,2025-10-31,Nura-Sarysu,Karaganda,Phenols,0.001,0.001,False,False,Есей көлі,lake,full_panel,,Nura-Sarysu_2025-10.pdf
650,2025-10-31,Nura-Sarysu,Karaganda,Phenols,0.001,0.001,False,False,Сұлтанкелді көлі,lake,full_panel,,Nura-Sarysu_2025-10.pdf
651,2025-10-31,Nura-Sarysu,Karaganda,Phenols,0.001,0.001,False,False,Теңіз көлі,lake,full_panel,,Nura-Sarysu_2025-10.pdf
652,2025-10-31,Nura-Sarysu,Karaganda,Sulfates,137.0,500.0,False,False,Кеңгір су қоймасы,lake,worst_parameter,,Nura-Sarysu_2025-10.pdf
653,2025-10-31,Nura-Sarysu,Karaganda,Sulfates,231.0,500.0,False,False,Шолақ көлі,lake,full_panel,,Nura-Sarysu_2025-10.pdf
654,2025-10-31,Nura-Sarysu,Karaganda,Sulfates,284.0,500.0,False,False,Қоқай көлі,lake,full_panel,,Nura-Sarysu_2025-10.pdf
655,2025-10-31,Nura-Sarysu,Karaganda,Sulfates,386.0,500.0,False,False,Сұлтанкелді көлі,lake,full_panel,,Nura-Sarysu_2025-10.pdf
656,2025-10-31,Nura-Sarysu,Karaganda,Sulfates,429.0,500.0,False,False,Есей көлі,lake,full_panel,,Nura-Sarysu_2025-10.pdf
657,2025-10-31,Nura-Sarysu,Karaganda,Sulfates,1269.0,500.0,False,False,Балқаш көлі,lake,full_panel,,Nura-Sarysu_2025-10.pdf
658,2025-10-31,Nura-Sarysu,Karaganda,Sulfates,6182.0,500.0,False,False,Теңіз көлі,lake,full_panel,,Nura-Sarysu_2025-10.pdf
659,2025-10-31,Nura-Sarysu,Karaganda,Zinc,0.0,0.01,True,False,Балқаш көлі,lake,full_panel,,Nura-Sarysu_2025-10.pdf
660,2025-10-31,Nura-Sarysu,Karaganda,Zinc,0.0054,0.01,False,False,Теңіз көлі,lake,full_panel,,Nura-Sarysu_2025-10.pdf
661,2025-10-31,Nura-Sarysu,Karaganda,Zinc,0.0069,0.01,False,False,Сұлтанкелді көлі,lake,full_panel,,Nura-Sarysu_2025-10.pdf
662,2025-10-31,Nura-Sarysu,Karaganda,Zinc,0.0071,0.01,False,False,Есей көлі,lake,full_panel,,Nura-Sarysu_2025-10.pdf
663,2025-10-31,Nura-Sarysu,Karaganda,Zinc,0.0077,0.01,False,False,Қоқай көлі,lake,full_panel,,Nura-Sarysu_2025-10.pdf
664,2025-10-31,Nura-Sarysu,Karaganda,Zinc,0.0168,0.01,False,False,Шолақ көлі,lake,full_panel,,Nura-Sarysu_2025-10.pdf
665,2025-11-30,Nura-Sarysu,Karaganda,Nitrates,45.2,45.0,False,False,Соқыр өзені,river,worst_parameter,,Nura-Sarysu_2025-11.pdf
666,2025-12-31,Nura-Sarysu,Karaganda,Copper,0.0024,0.001,False,False,Қара Кеңгір өзені,river,worst_parameter,,Nura-Sarysu_2025-12.pdf
667,2025-12-31,Nura-Sarysu,Karaganda,Nitrates,51.4,45.0,False,False,Нұра өзені,river,worst_parameter,,Nura-Sarysu_2025-12.pdf
668,2025-12-31,Nura-Sarysu,Karaganda,Sulfates,100.5,500.0,False,False,,,worst_parameter,,Nura-Sarysu_2025-12.pdf
669,2025-01-31,Shu-Talas,Zhambyl,Copper,0.0015,0.001,False,False,Шу өзені,river,worst_parameter,,Shu-Talas_2025-01.pdf
670,2025-01-31,Shu-Talas,Zhambyl,Copper,0.002,0.001,False,False,Тоқташ өзені,river,worst_parameter,,Shu-Talas_2025-01.pdf
671,2025-01-31,Shu-Talas,Zhambyl,Sulfates,103.15,500.0,False,False,Аса өзені,river,worst_parameter,,Shu-Talas_2025-01.pdf
672,2025-01-31,Shu-Talas,Zhambyl,Sulfates,126.5,500.0,False,False,Шу өзені,river,worst_parameter,,Shu-Talas_2025-01.pdf
673,2025-01-31,Shu-Talas,Zhambyl,Sulfates,157.0,500.0,False,False,Қарабалта өзені,river,worst_parameter,,Shu-Talas_2025-01.pdf
674,2025-02-28,Shu-Talas,Zhambyl,Copper,0.0015,0.001,False,False,Шу өзені,river,worst_parameter,,Shu-Talas_2025-02.pdf
675,2025-02-28,Shu-Talas,Zhambyl,Sulfates,131.0,500.0,False,False,Шу өзені,river,worst_parameter,,Shu-Talas_2025-02.pdf
676,2025-03-31,Shu-Talas,Zhambyl,Copper,0.0015,0.001,False,False,Шу өзені,river,worst_parameter,,Shu-Talas_2025-03.pdf
677,2025-03-31,Shu-Talas,Zhambyl,Copper,0.002,0.001,False,False,Тоқташ өзені,river,worst_parameter,,Shu-Talas_2025-03.pdf
678,2025-03-31,Shu-Talas,Zhambyl,Sulfates,110.0,500.0,False,False,Талас өзені,river,worst_parameter,,Shu-Talas_2025-03.pdf
679,2025-03-31,Shu-Talas,Zhambyl,Sulfates,144.5,500.0,False,False,Шу өзені,river,worst_parameter,,Shu-Talas_2025-03.pdf
680,2025-03-31,Shu-Talas,Zhambyl,Sulfates,209.0,500.0,False,False,Тоқташ өзені,river,worst_parameter,,Shu-Talas_2025-03.pdf
681,2025-03-31,Shu-Talas,Zhambyl,Sulfates,533.0,500.0,False,False,Қарабалта өзені,river,worst_parameter,,Shu-Talas_2025-03.pdf
682,2025-03-31,Shu-Talas,Zhambyl,Zinc,0.017,0.01,False,False,Ақсу өзені,river,worst_parameter,,Shu-Talas_2025-03.pdf
683,2025-04-30,Shu-Talas,Zhambyl,Sulfates,136.0,500.0,False,False,Талас өзені,river,worst_parameter,,Shu-Talas_2025-04.pdf
684,2025-04-30,Shu-Talas,Zhambyl,Sulfates,166.0,500.0,False,False,Шу өзені,river,worst_parameter,,Shu-Talas_2025-04.pdf
685,2025-04-30,Shu-Talas,Zhambyl,Zinc,0.011,0.01,False,False,Аса өзені,river,worst_parameter,,Shu-Talas_2025-04.pdf
686,2025-04-30,Shu-Talas,Zhambyl,Zinc,0.017,0.01,False,False,Ақсу өзені,river,worst_parameter,,Shu-Talas_2025-04.pdf
687,2025-05-31,Shu-Talas,Zhambyl,Copper,0.00125,0.001,False,False,Талас өзені,river,worst_parameter,,Shu-Talas_2025-05.pdf
688,2025-05-31,Shu-Talas,Zhambyl,Copper,0.003,0.001,False,False,Қарабалта өзені,river,worst_parameter,,Shu-Talas_2025-05.pdf
689,2025-05-31,Shu-Talas,Zhambyl,Nitrates,16.466952,45.0,False,False,Билікөл көлі,lake,full_panel,,Shu-Talas_2025-05.pdf
690,2025-05-31,Shu-Talas,Zhambyl,Oil Products,0.06,0.05,False,False,Билікөл көлі,lake,full_panel,,Shu-Talas_2025-05.pdf
691,2025-05-31,Shu-Talas,Zhambyl,Phenols,0.001,0.001,False,False,Билікөл көлі,lake,full_panel,,Shu-Talas_2025-05.pdf
692,2025-05-31,Shu-Talas,Zhambyl,Sulfates,118.25,500.0,False,False,Талас өзені,river,worst_parameter,,Shu-Talas_2025-05.pdf
693,2025-05-31,Shu-Talas,Zhambyl,Sulfates,648.0,500.0,False,False,Билікөл көлі,lake,full_panel,,Shu-Talas_2025-05.pdf
694,2025-06-30,Shu-Talas,Zhambyl,Nitrates,13.328493,45.0,False,False,Билікөл көлі,lake,full_panel,,Shu-Talas_2025-06.pdf
695,2025-06-30,Shu-Talas,Zhambyl,Oil Products,0.05,0.05,False,False,Билікөл көлі,lake,full_panel,,Shu-Talas_2025-06.pdf
696,2025-06-30,Shu-Talas,Zhambyl,Phenols,0.0,0.001,True,False,Билікөл көлі,lake,full_panel,,Shu-Talas_2025-06.pdf
697,2025-06-30,Shu-Talas,Zhambyl,Sulfates,682.0,500.0,False,False,,,worst_parameter,,Shu-Talas_2025-06.pdf
698,2025-06-30,Shu-Talas,Zhambyl,Sulfates,720.0,500.0,False,False,Билікөл көлі,lake,full_panel,,Shu-Talas_2025-06.pdf
699,2025-07-31,Shu-Talas,Zhambyl,Nitrates,14.112001,45.0,False,False,Билікөл көлі,lake,full_panel,,Shu-Talas_2025-07.pdf
700,2025-07-31,Shu-Talas,Zhambyl,Oil Products,0.05,0.05,False,False,Билікөл көлі,lake,full_panel,,Shu-Talas_2025-07.pdf
701,2025-07-31,Shu-Talas,Zhambyl,Phenols,0.001,0.001,False,False,Билікөл көлі,lake,full_panel,,Shu-Talas_2025-07.pdf
702,2025-07-31,Shu-Talas,Zhambyl,Sulfates,116.5,500.0,False,False,Аса өзені,river,worst_parameter,,Shu-Talas_2025-07.pdf
703,2025-07-31,Shu-Talas,Zhambyl,Sulfates,342.0,500.0,False,False,Ақсу өзені,river,worst_parameter,,Shu-Talas_2025-07.pdf
704,2025-07-31,Shu-Talas,Zhambyl,Sulfates,759.0,500.0,False,False,Қарабалта өзені,river,worst_parameter,,Shu-Talas_2025-07.pdf
705,2025-07-31,Shu-Talas,Zhambyl,Sulfates,855.0,500.0,False,False,Билікөл көлі,lake,full_panel,,Shu-Talas_2025-07.pdf
706,2025-08-31,Shu-Talas,Zhambyl,Nitrates,2.350525,45.0,False,False,Билікөл көлі,lake,full_panel,,Shu-Talas_2025-08.pdf
707,2025-08-31,Shu-Talas,Zhambyl,Oil Products,0.06,0.05,False,False,Билікөл көлі,lake,full_panel,,Shu-Talas_2025-08.pdf
708,2025-08-31,Shu-Talas,Zhambyl,Phenols,0.001,0.001,False,False,Билікөл көлі,lake,full_panel,,Shu-Talas_2025-08.pdf
709,2025-08-31,Shu-Talas,Zhambyl,Sulfates,833.0,500.0,False,False,Билікөл көлі,lake,full_panel,,Shu-Talas_2025-08.pdf
710,2025-08-31,Shu-Talas,Zhambyl,Sulfates,989.0,500.0,False,False,Қарабалта өзені,river,worst_parameter,,Shu-Talas_2025-08.pdf
711,2025-09-30,Shu-Talas,Zhambyl,Nitrates,2.350525,45.0,False,False,Билікөл көлі,lake,full_panel,,Shu-Talas_2025-09.pdf
712,2025-09-30,Shu-Talas,Zhambyl,Oil Products,0.06,0.05,False,False,Билікөл көлі,lake,full_panel,,Shu-Talas_2025-09.pdf
713,2025-09-30,Shu-Talas,Zhambyl,Phenols,0.0,0.001,True,False,Билікөл көлі,lake,full_panel,,Shu-Talas_2025-09.pdf
714,2025-09-30,Shu-Talas,Zhambyl,Sulfates,833.0,500.0,False,False,Билікөл көлі,lake,full_panel,,Shu-Talas_2025-09.pdf
715,2025-09-30,Shu-Talas,Zhambyl,Sulfates,989.0,500.0,False,False,Қарабалта өзені,river,worst_parameter,,Shu-Talas_2025-09.pdf
716,2025-10-31,Shu-Talas,Zhambyl,Nitrates,9.211755,45.0,False,False,Билікөл көлі,lake,full_panel,,Shu-Talas_2025-10.pdf
717,2025-10-31,Shu-Talas,Zhambyl,Oil Products,0.05,0.05,False,False,Билікөл көлі,lake,full_panel,,Shu-Talas_2025-10.pdf
718,2025-10-31,Shu-Talas,Zhambyl,Phenols,0.001,0.001,False,False,Билікөл көлі,lake,full_panel,,Shu-Talas_2025-10.pdf
719,2025-10-31,Shu-Talas,Zhambyl,Sulfates,123.2,500.0,False,False,Талас өзені,river,worst_parameter,,Shu-Talas_2025-10.pdf
720,2025-10-31,Shu-Talas,Zhambyl,Sulfates,296.0,500.0,False,False,Ақсу өзені,river,worst_parameter,,Shu-Talas_2025-10.pdf
721,2025-10-31,Shu-Talas,Zhambyl,Sulfates,759.0,500.0,False,False,Қарабалта өзені,river,worst_parameter,,Shu-Talas_2025-10.pdf
722,2025-10-31,Shu-Talas,Zhambyl,Sulfates,836.0,500.0,False,False,Билікөл көлі,lake,full_panel,,Shu-Talas_2025-10.pdf
723,2025-11-30,Shu-Talas,Zhambyl,Sulfates,112.0,500.0,False,False,Талас өзені,river,worst_parameter,,Shu-Talas_2025-11.pdf
724,2025-11-30,Shu-Talas,Zhambyl,Sulfates,262.0,500.0,False,False,Ақсу өзені,river,worst_parameter,,Shu-Talas_2025-11.pdf
725,2025-11-30,Shu-Talas,Zhambyl,Sulfates,760.0,500.0,False,False,Қарабалта өзені,river,worst_parameter,,Shu-Talas_2025-11.pdf
726,2025-12-31,Shu-Talas,Zhambyl,Sulfates,108.02,500.0,False,False,Талас өзені,river,worst_parameter,,Shu-Talas_2025-12.pdf
727,2025-12-31,Shu-Talas,Zhambyl,Sulfates,133.0,500.0,False,False,Шу өзені,river,worst_parameter,,Shu-Talas_2025-12.pdf
728,2025-12-31,Shu-Talas,Zhambyl,Sulfates,477.0,500.0,False,False,Қарабалта өзені,river,worst_parameter,,Shu-Talas_2025-12.pdf
729,2025-01-31,Tobyl-Torgay,Kostanay,Sulfates,1563.9,500.0,False,False,,,worst_parameter,,Tobyl-Torgay_2025-01.pdf
730,2025-01-31,Tobyl-Torgay,Kostanay,Zinc,0.021,0.01,False,False,,,worst_parameter,,Tobyl-Torgay_2025-01.pdf
731,2025-01-31,Tobyl-Torgay,Kostanay,Zinc,0.03,0.01,False,False,,,worst_parameter,,Tobyl-Torgay_2025-01.pdf
732,2025-03-31,Tobyl-Torgay,Kostanay,Zinc,0.023,0.01,False,False,Үй өзені,river,worst_parameter,,Tobyl-Torgay_2025-03.pdf
733,2025-03-31,Tobyl-Torgay,Kostanay,Zinc,0.027,0.01,False,False,Тоғызақ өзені,river,worst_parameter,,Tobyl-Torgay_2025-03.pdf
734,2025-04-30,Tobyl-Torgay,Kostanay,Zinc,0.02,0.01,False,False,Әйет өзені,river,worst_parameter,,Tobyl-Torgay_2025-04.pdf
735,2025-04-30,Tobyl-Torgay,Kostanay,Zinc,0.021,0.01,False,False,Тоғызақ өзені,river,worst_parameter,,Tobyl-Torgay_2025-04.pdf
736,2025-04-30,Tobyl-Torgay,Kostanay,Zinc,0.023,0.01,False,False,Әйет өзені,river,worst_parameter,,Tobyl-Torgay_2025-04.pdf
737,2025-04-30,Tobyl-Torgay,Kostanay,Zinc,0.026,0.01,False,False,Торғай өзені,river,worst_parameter,,Tobyl-Torgay_2025-04.pdf
738,2025-04-30,Tobyl-Torgay,Kostanay,Zinc,0.028,0.01,False,False,Обаған өзені,river,worst_parameter,,Tobyl-Torgay_2025-04.pdf
739,2025-05-31,Tobyl-Torgay,Kostanay,Zinc,0.019,0.01,False,False,Тоғызақ өзені,river,worst_parameter,,Tobyl-Torgay_2025-05.pdf
740,2025-05-31,Tobyl-Torgay,Kostanay,Zinc,0.021,0.01,False,False,,,worst_parameter,,Tobyl-Torgay_2025-05.pdf
741,2025-05-31,Tobyl-Torgay,Kostanay,Zinc,0.022,0.01,False,False,Торғай өзені,river,worst_parameter,,Tobyl-Torgay_2025-05.pdf
742,2025-05-31,Tobyl-Torgay,Kostanay,Zinc,0.026,0.01,False,False,,,worst_parameter,,Tobyl-Torgay_2025-05.pdf
743,2025-05-31,Tobyl-Torgay,Kostanay,Zinc,0.027,0.01,False,False,,,worst_parameter,,Tobyl-Torgay_2025-05.pdf
744,2025-06-30,Tobyl-Torgay,Kostanay,Zinc,0.02,0.01,False,False,Тоғызақ өзені,river,worst_parameter,,Tobyl-Torgay_2025-06.pdf
745,2025-06-30,Tobyl-Torgay,Kostanay,Zinc,0.02,0.01,False,False,,,worst_parameter,,Tobyl-Torgay_2025-06.pdf
746,2025-06-30,Tobyl-Torgay,Kostanay,Zinc,0.027,0.01,False,False,Торғай өзені,river,worst_parameter,,Tobyl-Torgay_2025-06.pdf
747,2025-07-31,Tobyl-Torgay,Kostanay,Zinc,0.018,0.01,False,False,Желқуар өзені,river,worst_parameter,,Tobyl-Torgay_2025-07.pdf
748,2025-07-31,Tobyl-Torgay,Kostanay,Zinc,0.03,0.01,False,False,,,worst_parameter,,Tobyl-Torgay_2025-07.pdf
749,2025-07-31,Tobyl-Torgay,Kostanay,Zinc,0.0395,0.01,False,False,Обаған өзені,river,worst_parameter,,Tobyl-Torgay_2025-07.pdf
750,2025-08-31,Tobyl-Torgay,Kostanay,Zinc,0.025,0.01,False,False,Обаған өзені,river,worst_parameter,,Tobyl-Torgay_2025-08.pdf
751,2025-08-31,Tobyl-Torgay,Kostanay,Zinc,0.025,0.01,False,False,Тоғызақ өзені,river,worst_parameter,,Tobyl-Torgay_2025-08.pdf
752,2025-09-30,Tobyl-Torgay,Kostanay,Zinc,0.019,0.01,False,False,Әйет өзені,river,worst_parameter,,Tobyl-Torgay_2025-09.pdf
753,2025-09-30,Tobyl-Torgay,Kostanay,Zinc,0.024,0.01,False,False,Обаған өзені,river,worst_parameter,,Tobyl-Torgay_2025-09.pdf
754,2025-09-30,Tobyl-Torgay,Kostanay,Zinc,0.024,0.01,False,False,Торғай өзені,river,worst_parameter,,Tobyl-Torgay_2025-09.pdf
755,2025-09-30,Tobyl-Torgay,Kostanay,Zinc,0.027,0.01,False,False,,,worst_parameter,,Tobyl-Torgay_2025-09.pdf
756,2025-10-31,Tobyl-Torgay,Kostanay,Sulfates,672.4,500.0,False,False,Торғай өзені,river,worst_parameter,,Tobyl-Torgay_2025-10.pdf
757,2025-10-31,Tobyl-Torgay,Kostanay,Zinc,0.012,0.01,False,False,Торғай өзені,river,worst_parameter,,Tobyl-Torgay_2025-10.pdf
758,2025-10-31,Tobyl-Torgay,Kostanay,Zinc,0.014,0.01,False,False,Әйет өзені,river,worst_parameter,,Tobyl-Torgay_2025-10.pdf
759,2025-10-31,Tobyl-Torgay,Kostanay,Zinc,0.022,0.01,False,False,,,worst_parameter,,Tobyl-Torgay_2025-10.pdf
760,2025-11-30,Tobyl-Torgay,Kostanay,Zinc,0.027,0.01,False,False,Әйет өзені,river,worst_parameter,,Tobyl-Torgay_2025-11.pdf
761,2025-11-30,Tobyl-Torgay,Kostanay,Zinc,0.029,0.01,False,False,Тоғызақ өзені,river,worst_parameter,,Tobyl-Torgay_2025-11.pdf
762,2025-11-30,Tobyl-Torgay,Kostanay,Zinc,0.029,0.01,False,False,Желқуар өзені,river,worst_parameter,,Tobyl-Torgay_2025-11.pdf
763,2025-12-31,Tobyl-Torgay,Kostanay,Zinc,0.0225,0.01,False,False,Тоғызақ өзені,river,worst_parameter,,Tobyl-Torgay_2025-12.pdf
764,2025-12-31,Tobyl-Torgay,Kostanay,Zinc,0.025,0.01,False,False,Желқуар өзені,river,worst_parameter,,Tobyl-Torgay_2025-12.pdf
765,2025-02-28,Zhaiyk-Kaspian,Atyrau,Oil Products,0.062,0.05,False,False,,,worst_parameter,,Zhaiyk-Kaspian_2025-02.pdf
766,2025-02-28,Zhaiyk-Kaspian,Atyrau,Phenols,0.0027,0.001,False,False,,,worst_parameter,,Zhaiyk-Kaspian_2025-02.pdf
767,2025-02-28,Zhaiyk-Kaspian,Atyrau,Phenols,0.003,0.001,False,False,Шаронова тарм.,river,worst_parameter,,Zhaiyk-Kaspian_2025-02.pdf
768,2025-03-31,Zhaiyk-Kaspian,Atyrau,Oil Products,0.062,0.05,False,False,Шаронова тарм.,river,worst_parameter,,Zhaiyk-Kaspian_2025-03.pdf
769,2025-03-31,Zhaiyk-Kaspian,Atyrau,Oil Products,0.08,0.05,False,False,Қиғаш өзені,river,worst_parameter,,Zhaiyk-Kaspian_2025-03.pdf
770,2025-03-31,Zhaiyk-Kaspian,Atyrau,Oil Products,0.081,0.05,False,False,Қиғаш өзені,river,worst_parameter,,Zhaiyk-Kaspian_2025-03.pdf
771,2025-03-31,Zhaiyk-Kaspian,Atyrau,Oil Products,0.084,0.05,False,False,Жайық өзені,river,worst_parameter,,Zhaiyk-Kaspian_2025-03.pdf
772,2025-03-31,Zhaiyk-Kaspian,Atyrau,Oil Products,0.096,0.05,False,False,Перетаска тарм.,river,worst_parameter,,Zhaiyk-Kaspian_2025-03.pdf
773,2025-04-30,Zhaiyk-Kaspian,Atyrau,Sulfates,599.1,500.0,False,False,Шаронова тарм.,river,worst_parameter,,Zhaiyk-Kaspian_2025-04.pdf
774,2025-05-31,Zhaiyk-Kaspian,Atyrau,Copper,0.001,0.001,False,False,Солтүстік Каспий,lake,full_panel,,Zhaiyk-Kaspian_2025-05.pdf
775,2025-05-31,Zhaiyk-Kaspian,Atyrau,Nitrates,0.597591,45.0,False,False,Солтүстік Каспий,lake,full_panel,,Zhaiyk-Kaspian_2025-05.pdf
776,2025-05-31,Zhaiyk-Kaspian,Atyrau,Oil Products,0.133,0.05,False,False,Шаронова тарм.,river,worst_parameter,,Zhaiyk-Kaspian_2025-05.pdf
777,2025-05-31,Zhaiyk-Kaspian,Atyrau,Oil Products,0.139,0.05,False,False,Қиғаш өзені,river,worst_parameter,,Zhaiyk-Kaspian_2025-05.pdf
778,2025-05-31,Zhaiyk-Kaspian,Atyrau,Oil Products,0.162,0.05,False,False,Жайық өзені,river,worst_parameter,,Zhaiyk-Kaspian_2025-05.pdf
779,2025-05-31,Zhaiyk-Kaspian,Atyrau,Oil Products,0.165,0.05,False,False,Перетаска тарм.,river,worst_parameter,,Zhaiyk-Kaspian_2025-05.pdf
780,2025-05-31,Zhaiyk-Kaspian,Atyrau,Oil Products,0.169,0.05,False,False,Яик тарм.,river,worst_parameter,,Zhaiyk-Kaspian_2025-05.pdf
781,2025-05-31,Zhaiyk-Kaspian,Atyrau,Oil Products,0.211,0.05,False,False,Солтүстік Каспий,lake,full_panel,,Zhaiyk-Kaspian_2025-05.pdf
782,2025-05-31,Zhaiyk-Kaspian,Atyrau,Phenols,0.001,0.001,False,False,Солтүстік Каспий,lake,full_panel,,Zhaiyk-Kaspian_2025-05.pdf
783,2025-05-31,Zhaiyk-Kaspian,Atyrau,Sulfates,313.4,500.0,False,False,Ембі өзені,river,worst_parameter,,Zhaiyk-Kaspian_2025-05.pdf
784,2025-05-31,Zhaiyk-Kaspian,Atyrau,Sulfates,353.4,500.0,False,False,Солтүстік Каспий,lake,full_panel,,Zhaiyk-Kaspian_2025-05.pdf
785,2025-05-31,Zhaiyk-Kaspian,Atyrau,Zinc,0.001,0.01,False,False,Солтүстік Каспий,lake,full_panel,,Zhaiyk-Kaspian_2025-05.pdf
786,2025-06-30,Zhaiyk-Kaspian,Atyrau,Copper,0.001,0.001,False,False,Солтүстік Каспий,lake,full_panel,,Zhaiyk-Kaspian_2025-06.pdf
787,2025-06-30,Zhaiyk-Kaspian,Atyrau,Nitrates,0.752522,45.0,False,False,Солтүстік Каспий,lake,full_panel,,Zhaiyk-Kaspian_2025-06.pdf
788,2025-06-30,Zhaiyk-Kaspian,Atyrau,Oil Products,0.005,0.05,False,False,Солтүстік Каспий,lake,full_panel,,Zhaiyk-Kaspian_2025-06.pdf
789,2025-06-30,Zhaiyk-Kaspian,Atyrau,Oil Products,0.061,0.05,False,False,Қиғаш өзені,river,worst_parameter,,Zhaiyk-Kaspian_2025-06.pdf
790,2025-06-30,Zhaiyk-Kaspian,Atyrau,Oil Products,0.111,0.05,False,False,Жайық өзені,river,worst_parameter,,Zhaiyk-Kaspian_2025-06.pdf
791,2025-06-30,Zhaiyk-Kaspian,Atyrau,Oil Products,0.133,0.05,False,False,Ембі өзені,river,worst_parameter,,Zhaiyk-Kaspian_2025-06.pdf
792,2025-06-30,Zhaiyk-Kaspian,Atyrau,Oil Products,0.136,0.05,False,False,Шаронова тарм.,river,worst_parameter,,Zhaiyk-Kaspian_2025-06.pdf
793,2025-06-30,Zhaiyk-Kaspian,Atyrau,Oil Products,0.143,0.05,False,False,Қиғаш өзені,river,worst_parameter,,Zhaiyk-Kaspian_2025-06.pdf
794,2025-06-30,Zhaiyk-Kaspian,Atyrau,Oil Products,0.166,0.05,False,False,Перетаска тарм.,river,worst_parameter,,Zhaiyk-Kaspian_2025-06.pdf
795,2025-06-30,Zhaiyk-Kaspian,Atyrau,Phenols,0.0007,0.001,False,False,Солтүстік Каспий,lake,full_panel,,Zhaiyk-Kaspian_2025-06.pdf
796,2025-06-30,Zhaiyk-Kaspian,Atyrau,Sulfates,152.9,500.0,False,False,Солтүстік Каспий,lake,full_panel,,Zhaiyk-Kaspian_2025-06.pdf
797,2025-06-30,Zhaiyk-Kaspian,Atyrau,Zinc,0.002,0.01,False,False,Солтүстік Каспий,lake,full_panel,,Zhaiyk-Kaspian_2025-06.pdf
798,2025-07-31,Zhaiyk-Kaspian,Atyrau,Copper,0.001,0.001,False,False,Солтүстік Каспий,lake,full_panel,,Zhaiyk-Kaspian_2025-07.pdf
799,2025-07-31,Zhaiyk-Kaspian,Atyrau,Nitrates,0.473646,45.0,False,False,Солтүстік Каспий,lake,full_panel,,Zhaiyk-Kaspian_2025-07.pdf
800,2025-07-31,Zhaiyk-Kaspian,Atyrau,Oil Products,0.062,0.05,False,False,Шаронова тарм.,river,worst_parameter,,Zhaiyk-Kaspian_2025-07.pdf
801,2025-07-31,Zhaiyk-Kaspian,Atyrau,Oil Products,0.068,0.05,False,False,Жайық өзені,river,worst_parameter,,Zhaiyk-Kaspian_2025-07.pdf
802,2025-07-31,Zhaiyk-Kaspian,Atyrau,Oil Products,0.194,0.05,False,False,Солтүстік Каспий,lake,full_panel,,Zhaiyk-Kaspian_2025-07.pdf
803,2025-07-31,Zhaiyk-Kaspian,Atyrau,Phenols,0.001,0.001,False,False,Солтүстік Каспий,lake,full_panel,,Zhaiyk-Kaspian_2025-07.pdf
804,2025-07-31,Zhaiyk-Kaspian,Atyrau,Sulfates,314.2,500.0,False,False,Солтүстік Каспий,lake,full_panel,,Zhaiyk-Kaspian_2025-07.pdf
805,2025-07-31,Zhaiyk-Kaspian,Atyrau,Zinc,0.002,0.01,False,False,Солтүстік Каспий,lake,full_panel,,Zhaiyk-Kaspian_2025-07.pdf
